datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2023.12.07,15:45,16:00,Margareten,11,0,11
2023.12.07,16:00,16:15,Margareten,7,0,7
2023.12.07,16:15,16:30,Margareten,10,0,10
2023.12.07,16:30,16:45,Margareten,12,0,12
2023.12.07,16:45,17:00,Margareten,11,0,11
2023.12.07,17:00,17:15,Margareten,8,0,8
2023.12.07,17:15,17:30,Margareten,9,0,9
2023.12.07,17:30,17:45,Margareten,11,0,11
2023.12.07,17:45,18:00,Margareten,8,0,8
2023.12.07,18:00,18:15,Margareten,9,0,9
2023.12.07,18:15,18:30,Margareten,4,0,4
2023.12.07,18:30,18:45,Margareten,10,0,10
2023.12.07,18:45,19:00,Margareten,11,0,11
2023.12.07,19:00,19:15,Margareten,7,0,7
2023.12.07,19:15,19:30,Margareten,5,0,5
2023.12.07,19:30,19:45,Margareten,4,0,4
2023.12.07,19:45,20:00,Margareten,7,0,7
2023.12.07,20:00,20:15,Margareten,6,0,6
2023.12.07,20:15,20:30,Margareten,3,0,3
2023.12.07,20:30,20:45,Margareten,7,0,7
2023.12.07,20:45,21:00,Margareten,5,0,5
2023.12.07,21:00,21:15,Margareten,7,0,7
2023.12.07,21:15,21:30,Margareten,5,0,5
2023.12.07,21:30,21:45,Margareten,9,0,9
2023.12.07,21:45,22:00,Margareten,4,0,4
2023.12.07,22:00,22:15,Margareten,6,0,6
2023.12.07,22:15,22:30,Margareten,2,0,2
2023.12.07,22:30,22:45,Margareten,3,0,3
2023.12.07,22:45,23:00,Margareten,0,0,0
2023.12.07,23:00,23:15,Margareten,2,0,2
2023.12.07,23:15,23:30,Margareten,1,0,1
2023.12.07,23:30,23:45,Margareten,1,0,1
2023.12.07,23:45,00:00,Margareten,1,0,1
2023.12.08,00:00,00:15,Margareten,1,0,1
2023.12.08,00:15,00:30,Margareten,0,0,0
2023.12.08,00:30,00:45,Margareten,1,0,1
2023.12.08,00:45,01:00,Margareten,0,0,0
2023.12.08,01:00,01:15,Margareten,2,0,2
2023.12.08,01:15,01:30,Margareten,1,0,1
2023.12.08,01:30,01:45,Margareten,0,0,0
2023.12.08,01:45,02:00,Margareten,0,0,0
2023.12.08,02:00,02:15,Margareten,2,0,2
2023.12.08,02:15,02:30,Margareten,2,0,2
2023.12.08,02:30,02:45,Margareten,1,0,1
2023.12.08,02:45,03:00,Margareten,0,0,0
2023.12.08,03:00,03:15,Margareten,1,0,1
2023.12.08,03:15,03:30,Margareten,1,0,1
2023.12.08,03:30,03:45,Margareten,0,0,0
2023.12.08,03:45,04:00,Margareten,0,0,0
2023.12.08,04:00,04:15,Margareten,0,0,0
2023.12.08,04:15,04:30,Margareten,0,0,0
2023.12.08,04:30,04:45,Margareten,4,0,4
2023.12.08,04:45,05:00,Margareten,0,0,0
2023.12.08,05:00,05:15,Margareten,0,0,0
2023.12.08,05:15,05:30,Margareten,0,0,0
2023.12.08,05:30,05:45,Margareten,1,0,1
2023.12.08,05:45,06:00,Margareten,2,0,2
2023.12.08,06:00,06:15,Margareten,1,0,1
2023.12.08,06:15,06:30,Margareten,3,0,3
2023.12.08,06:30,06:45,Margareten,2,0,2
2023.12.08,06:45,07:00,Margareten,3,0,3
2023.12.08,07:00,07:15,Margareten,3,0,3
2023.12.08,07:15,07:30,Margareten,8,0,8
2023.12.08,07:30,07:45,Margareten,13,0,13
2023.12.08,07:45,08:00,Margareten,19,0,19
2023.12.08,08:00,08:15,Margareten,7,0,7
2023.12.08,08:15,08:30,Margareten,10,0,10
2023.12.08,08:30,08:45,Margareten,22,0,22
2023.12.08,08:45,09:00,Margareten,16,0,16
2023.12.08,09:00,09:15,Margareten,13,0,13
2023.12.08,09:15,09:30,Margareten,5,0,5
2023.12.08,09:30,09:45,Margareten,11,0,11
2023.12.08,09:45,10:00,Margareten,7,0,7
2023.12.08,10:00,10:15,Margareten,9,0,9
2023.12.08,10:15,10:30,Margareten,15,0,15
2023.12.08,10:30,10:45,Margareten,3,0,3
2023.12.08,10:45,11:00,Margareten,3,0,3
2023.12.08,11:00,11:15,Margareten,12,0,12
2023.12.08,11:15,11:30,Margareten,7,0,7
2023.12.08,11:30,11:45,Margareten,5,0,5
2023.12.08,11:45,12:00,Margareten,8,0,8
2023.12.08,12:00,12:15,Margareten,7,0,7
2023.12.08,12:15,12:30,Margareten,7,0,7
2023.12.08,12:30,12:45,Margareten,14,0,14
2023.12.08,12:45,13:00,Margareten,15,0,15
2023.12.08,13:00,13:15,Margareten,8,0,8
2023.12.08,13:15,13:30,Margareten,8,0,8
2023.12.08,13:30,13:45,Margareten,12,0,12
2023.12.08,13:45,14:00,Margareten,11,0,11
2023.12.08,14:00,14:15,Margareten,11,0,11
2023.12.08,14:15,14:30,Margareten,12,0,12
2023.12.08,14:30,14:45,Margareten,13,0,13
2023.12.08,14:45,15:00,Margareten,10,0,10
2023.12.08,15:00,15:15,Margareten,15,0,15
2023.12.08,15:15,15:30,Margareten,9,0,9
2023.12.08,15:30,15:45,Margareten,16,0,16
2023.12.08,15:45,16:00,Margareten,14,0,14
2023.12.08,16:00,16:15,Margareten,17,0,17
2023.12.08,16:15,16:30,Margareten,21,0,21
2023.12.08,16:30,16:45,Margareten,11,0,11
2023.12.08,16:45,17:00,Margareten,6,0,6
2023.12.08,17:00,17:15,Margareten,8,0,8
2023.12.08,17:15,17:30,Margareten,13,0,13
2023.12.08,17:30,17:45,Margareten,8,0,8
2023.12.08,17:45,18:00,Margareten,15,0,15
2023.12.08,18:00,18:15,Margareten,11,0,11
2023.12.08,18:15,18:30,Margareten,13,0,13
2023.12.08,18:30,18:45,Margareten,13,0,13
2023.12.08,18:45,19:00,Margareten,9,0,9
2023.12.08,19:00,19:15,Margareten,10,0,10
2023.12.08,19:15,19:30,Margareten,9,0,9
2023.12.08,19:30,19:45,Margareten,5,0,5
2023.12.08,19:45,20:00,Margareten,2,0,2
2023.12.08,20:00,20:15,Margareten,9,0,9
2023.12.08,20:15,20:30,Margareten,4,0,4
2023.12.08,20:30,20:45,Margareten,3,0,3
2023.12.08,20:45,21:00,Margareten,4,0,4
2023.12.08,21:00,21:15,Margareten,2,0,2
2023.12.08,21:15,21:30,Margareten,5,0,5
2023.12.08,21:30,21:45,Margareten,2,0,2
2023.12.08,21:45,22:00,Margareten,2,0,2
2023.12.08,22:00,22:15,Margareten,3,0,3
2023.12.08,22:15,22:30,Margareten,5,0,5
2023.12.08,22:30,22:45,Margareten,1,0,1
2023.12.08,22:45,23:00,Margareten,5,0,5
2023.12.08,23:00,23:15,Margareten,1,0,1
2023.12.08,23:15,23:30,Margareten,4,0,4
2023.12.08,23:30,23:45,Margareten,4,0,4
2023.12.08,23:45,00:00,Margareten,1,0,1
2023.12.09,00:00,00:15,Margareten,3,0,3
2023.12.09,00:15,00:30,Margareten,4,0,4
2023.12.09,00:30,00:45,Margareten,3,0,3
2023.12.09,00:45,01:00,Margareten,2,0,2
2023.12.09,01:00,01:15,Margareten,1,0,1
2023.12.09,01:15,01:30,Margareten,3,0,3
2023.12.09,01:30,01:45,Margareten,1,0,1
2023.12.09,01:45,02:00,Margareten,3,0,3
2023.12.09,02:00,02:15,Margareten,2,0,2
2023.12.09,02:15,02:30,Margareten,0,0,0
2023.12.09,02:30,02:45,Margareten,3,0,3
2023.12.09,02:45,03:00,Margareten,1,0,1
2023.12.09,03:00,03:15,Margareten,1,0,1
2023.12.09,03:15,03:30,Margareten,0,0,0
2023.12.09,03:30,03:45,Margareten,0,0,0
2023.12.09,03:45,04:00,Margareten,2,0,2
2023.12.09,04:00,04:15,Margareten,1,0,1
2023.12.09,04:15,04:30,Margareten,1,0,1
2023.12.09,04:30,04:45,Margareten,0,0,0
2023.12.09,04:45,05:00,Margareten,0,0,0
2023.12.09,05:00,05:15,Margareten,0,0,0
2023.12.09,05:15,05:30,Margareten,1,0,1
2023.12.09,05:30,05:45,Margareten,7,0,7
2023.12.09,05:45,06:00,Margareten,1,0,1
2023.12.09,06:00,06:15,Margareten,0,0,0
2023.12.09,06:15,06:30,Margareten,0,0,0
2023.12.09,06:30,06:45,Margareten,0,0,0
2023.12.09,06:45,07:00,Margareten,0,0,0
2023.12.09,07:00,07:15,Margareten,5,0,5
2023.12.09,07:15,07:30,Margareten,2,0,2
2023.12.09,07:30,07:45,Margareten,1,0,1
2023.12.09,07:45,08:00,Margareten,6,0,6
2023.12.09,08:00,08:15,Margareten,5,0,5
2023.12.09,08:15,08:30,Margareten,8,0,8
2023.12.09,08:30,08:45,Margareten,5,0,5
2023.12.09,08:45,09:00,Margareten,6,0,6
2023.12.09,09:00,09:15,Margareten,10,0,10
2023.12.09,09:15,09:30,Margareten,10,0,10
2023.12.09,09:30,09:45,Margareten,17,0,17
2023.12.09,09:45,10:00,Margareten,15,0,15
2023.12.09,10:00,10:15,Margareten,11,0,11
2023.12.09,10:15,10:30,Margareten,8,0,8
2023.12.09,10:30,10:45,Margareten,11,0,11
2023.12.09,10:45,11:00,Margareten,13,0,13
2023.12.09,11:00,11:15,Margareten,23,0,23
2023.12.09,11:15,11:30,Margareten,9,0,9
2023.12.09,11:30,11:45,Margareten,16,0,16
2023.12.09,11:45,12:00,Margareten,9,0,9
2023.12.09,12:00,12:15,Margareten,14,0,14
2023.12.09,12:15,12:30,Margareten,6,0,6
2023.12.09,12:30,12:45,Margareten,18,0,18
2023.12.09,12:45,13:00,Margareten,20,0,20
2023.12.09,13:00,13:15,Margareten,10,0,10
2023.12.09,13:15,13:30,Margareten,23,0,23
2023.12.09,13:30,13:45,Margareten,17,0,17
2023.12.09,13:45,14:00,Margareten,14,0,14
2023.12.09,14:00,14:15,Margareten,17,0,17
2023.12.09,14:15,14:30,Margareten,22,0,22
2023.12.09,14:30,14:45,Margareten,16,0,16
2023.12.09,14:45,15:00,Margareten,17,0,17
2023.12.09,15:00,15:15,Margareten,12,0,12
2023.12.09,15:15,15:30,Margareten,21,0,21
2023.12.09,15:30,15:45,Margareten,12,0,12
2023.12.09,15:45,16:00,Margareten,15,0,15
2023.12.09,16:00,16:15,Margareten,16,0,16
2023.12.09,16:15,16:30,Margareten,8,0,8
2023.12.09,16:30,16:45,Margareten,13,0,13
2023.12.09,16:45,17:00,Margareten,10,0,10
2023.12.09,17:00,17:15,Margareten,12,0,12
2023.12.09,17:15,17:30,Margareten,6,0,6
2023.12.09,17:30,17:45,Margareten,13,0,13
2023.12.09,17:45,18:00,Margareten,17,0,17
2023.12.09,18:00,18:15,Margareten,9,0,9
2023.12.09,18:15,18:30,Margareten,15,0,15
2023.12.09,18:30,18:45,Margareten,12,0,12
2023.12.09,18:45,19:00,Margareten,13,0,13
2023.12.09,19:00,19:15,Margareten,9,0,9
2023.12.09,19:15,19:30,Margareten,12,0,12
2023.12.09,19:30,19:45,Margareten,4,0,4
2023.12.09,19:45,20:00,Margareten,7,0,7
2023.12.09,20:00,20:15,Margareten,4,0,4
2023.12.09,20:15,20:30,Margareten,12,0,12
2023.12.09,20:30,20:45,Margareten,6,0,6
2023.12.09,20:45,21:00,Margareten,8,0,8
2023.12.09,21:00,21:15,Margareten,5,0,5
2023.12.09,21:15,21:30,Margareten,4,0,4
2023.12.09,21:30,21:45,Margareten,2,0,2
2023.12.09,21:45,22:00,Margareten,5,0,5
2023.12.09,22:00,22:15,Margareten,5,0,5
2023.12.09,22:15,22:30,Margareten,5,0,5
2023.12.09,22:30,22:45,Margareten,6,0,6
2023.12.09,22:45,23:00,Margareten,4,0,4
2023.12.09,23:00,23:15,Margareten,2,0,2
2023.12.09,23:15,23:30,Margareten,5,0,5
2023.12.09,23:30,23:45,Margareten,4,0,4
2023.12.09,23:45,00:00,Margareten,2,0,2
2023.12.10,00:00,00:15,Margareten,2,0,2
2023.12.10,00:15,00:30,Margareten,4,0,4
2023.12.10,00:30,00:45,Margareten,6,0,6
2023.12.10,00:45,01:00,Margareten,0,0,0
2023.12.10,01:00,01:15,Margareten,4,0,4
2023.12.10,01:15,01:30,Margareten,0,0,0
2023.12.10,01:30,01:45,Margareten,1,0,1
2023.12.10,01:45,02:00,Margareten,0,0,0
2023.12.10,02:00,02:15,Margareten,0,0,0
2023.12.10,02:15,02:30,Margareten,2,0,2
2023.12.10,02:30,02:45,Margareten,1,0,1
2023.12.10,02:45,03:00,Margareten,1,0,1
2023.12.10,03:00,03:15,Margareten,0,0,0
2023.12.10,03:15,03:30,Margareten,1,0,1
2023.12.10,03:30,03:45,Margareten,0,0,0
2023.12.10,03:45,04:00,Margareten,0,0,0
2023.12.10,04:00,04:15,Margareten,0,0,0
2023.12.10,04:15,04:30,Margareten,0,0,0
2023.12.10,04:30,04:45,Margareten,3,0,3
2023.12.10,04:45,05:00,Margareten,0,0,0
2023.12.10,05:00,05:15,Margareten,0,0,0
2023.12.10,05:15,05:30,Margareten,1,0,1
2023.12.10,05:30,05:45,Margareten,0,0,0
2023.12.10,05:45,06:00,Margareten,3,0,3
2023.12.10,06:00,06:15,Margareten,0,0,0
2023.12.10,06:15,06:30,Margareten,1,0,1
2023.12.10,06:30,06:45,Margareten,0,0,0
2023.12.10,06:45,07:00,Margareten,1,0,1
2023.12.10,07:00,07:15,Margareten,3,0,3
2023.12.10,07:15,07:30,Margareten,1,0,1
2023.12.10,07:30,07:45,Margareten,0,0,0
2023.12.10,07:45,08:00,Margareten,1,0,1
2023.12.10,08:00,08:15,Margareten,1,0,1
2023.12.10,08:15,08:30,Margareten,2,0,2
2023.12.10,08:30,08:45,Margareten,4,0,4
2023.12.10,08:45,09:00,Margareten,7,0,7
2023.12.10,09:00,09:15,Margareten,5,0,5
2023.12.10,09:15,09:30,Margareten,2,0,2
2023.12.10,09:30,09:45,Margareten,8,0,8
2023.12.10,09:45,10:00,Margareten,8,0,8
2023.12.10,10:00,10:15,Margareten,6,0,6
2023.12.10,10:15,10:30,Margareten,8,0,8
2023.12.10,10:30,10:45,Margareten,5,0,5
2023.12.10,10:45,11:00,Margareten,14,0,14
2023.12.10,11:00,11:15,Margareten,6,0,6
2023.12.10,11:15,11:30,Margareten,10,0,10
2023.12.10,11:30,11:45,Margareten,9,0,9
2023.12.10,11:45,12:00,Margareten,8,0,8
2023.12.10,12:00,12:15,Margareten,13,0,13
2023.12.10,12:15,12:30,Margareten,12,0,12
2023.12.10,12:30,12:45,Margareten,16,0,16
2023.12.10,12:45,13:00,Margareten,6,0,6
2023.12.10,13:00,13:15,Margareten,7,0,7
2023.12.10,13:15,13:30,Margareten,11,0,11
2023.12.10,13:30,13:45,Margareten,12,0,12
2023.12.10,13:45,14:00,Margareten,10,0,10
2023.12.10,14:00,14:15,Margareten,7,0,7
2023.12.10,14:15,14:30,Margareten,17,0,17
2023.12.10,14:30,14:45,Margareten,12,0,12
2023.12.10,14:45,15:00,Margareten,12,0,12
2023.12.10,15:00,15:15,Margareten,18,0,18
2023.12.10,15:15,15:30,Margareten,12,0,12
2023.12.10,15:30,15:45,Margareten,18,0,18
2023.12.10,15:45,16:00,Margareten,11,0,11
2023.12.10,16:00,16:15,Margareten,13,0,13
2023.12.10,16:15,16:30,Margareten,8,0,8
2023.12.10,16:30,16:45,Margareten,9,0,9
2023.12.10,16:45,17:00,Margareten,13,0,13
2023.12.10,17:00,17:15,Margareten,11,0,11
2023.12.10,17:15,17:30,Margareten,10,0,10
2023.12.10,17:30,17:45,Margareten,14,0,14
2023.12.10,17:45,18:00,Margareten,12,0,12
2023.12.10,18:00,18:15,Margareten,15,0,15
2023.12.10,18:15,18:30,Margareten,12,0,12
2023.12.10,18:30,18:45,Margareten,14,0,14
2023.12.10,18:45,19:00,Margareten,9,0,9
2023.12.10,19:00,19:15,Margareten,6,0,6
2023.12.10,19:15,19:30,Margareten,10,0,10
2023.12.10,19:30,19:45,Margareten,8,0,8
2023.12.10,19:45,20:00,Margareten,6,0,6
2023.12.10,20:00,20:15,Margareten,10,0,10
2023.12.10,20:15,20:30,Margareten,1,0,1
2023.12.10,20:30,20:45,Margareten,4,0,4
2023.12.10,20:45,21:00,Margareten,8,0,8
2023.12.10,21:00,21:15,Margareten,5,0,5
2023.12.10,21:15,21:30,Margareten,2,0,2
2023.12.10,21:30,21:45,Margareten,3,0,3
2023.12.10,21:45,22:00,Margareten,5,0,5
2023.12.10,22:00,22:15,Margareten,3,0,3
2023.12.10,22:15,22:30,Margareten,3,0,3
2023.12.10,22:30,22:45,Margareten,3,0,3
2023.12.10,22:45,23:00,Margareten,0,0,0
2023.12.10,23:00,23:15,Margareten,2,0,2
2023.12.10,23:15,23:30,Margareten,4,0,4
2023.12.10,23:30,23:45,Margareten,1,0,1
2023.12.10,23:45,00:00,Margareten,1,0,1
2023.12.11,00:00,00:15,Margareten,1,0,1
2023.12.11,00:15,00:30,Margareten,0,0,0
2023.12.11,00:30,00:45,Margareten,0,0,0
2023.12.11,00:45,01:00,Margareten,1,0,1
2023.12.11,01:00,01:15,Margareten,2,0,2
2023.12.11,01:15,01:30,Margareten,0,0,0
2023.12.11,01:30,01:45,Margareten,0,0,0
2023.12.11,01:45,02:00,Margareten,0,0,0
2023.12.11,02:00,02:15,Margareten,0,0,0
2023.12.11,02:15,02:30,Margareten,0,0,0
2023.12.11,02:30,02:45,Margareten,0,0,0
2023.12.11,02:45,03:00,Margareten,0,0,0
2023.12.11,03:00,03:15,Margareten,0,0,0
2023.12.11,03:15,03:30,Margareten,0,0,0
2023.12.11,03:30,03:45,Margareten,0,0,0
2023.12.11,03:45,04:00,Margareten,0,0,0
2023.12.11,04:00,04:15,Margareten,0,0,0
2023.12.11,04:15,04:30,Margareten,0,0,0
2023.12.11,04:30,04:45,Margareten,1,0,1
2023.12.11,04:45,05:00,Margareten,0,0,0
2023.12.11,05:00,05:15,Margareten,1,0,1
2023.12.11,05:15,05:30,Margareten,2,0,2
2023.12.11,05:30,05:45,Margareten,3,0,3
2023.12.11,05:45,06:00,Margareten,5,0,5
2023.12.11,06:00,06:15,Margareten,6,0,6
2023.12.11,06:15,06:30,Margareten,8,0,8
2023.12.11,06:30,06:45,Margareten,14,0,14
2023.12.11,06:45,07:00,Margareten,16,0,16
2023.12.11,07:00,07:15,Margareten,20,0,20
2023.12.11,07:15,07:30,Margareten,23,0,23
2023.12.11,07:30,07:45,Margareten,44,0,44
2023.12.11,07:45,08:00,Margareten,58,0,58
2023.12.11,08:00,08:15,Margareten,39,0,39
2023.12.11,08:15,08:30,Margareten,43,0,43
2023.12.11,08:30,08:45,Margareten,39,0,39
2023.12.11,08:45,09:00,Margareten,44,0,44
2023.12.11,09:00,09:15,Margareten,36,0,36
2023.12.11,09:15,09:30,Margareten,25,0,25
2023.12.11,09:30,09:45,Margareten,28,0,28
2023.12.11,09:45,10:00,Margareten,15,0,15
2023.12.11,10:00,10:15,Margareten,17,0,17
2023.12.11,10:15,10:30,Margareten,19,0,19
2023.12.11,10:30,10:45,Margareten,12,0,12
2023.12.11,10:45,11:00,Margareten,19,0,19
2023.12.11,11:00,11:15,Margareten,16,0,16
2023.12.11,11:15,11:30,Margareten,16,0,16
2023.12.11,11:30,11:45,Margareten,17,0,17
2023.12.11,11:45,12:00,Margareten,15,0,15
2023.12.11,12:00,12:15,Margareten,20,0,20
2023.12.11,12:15,12:30,Margareten,24,0,24
2023.12.11,12:30,12:45,Margareten,12,0,12
2023.12.11,12:45,13:00,Margareten,26,0,26
2023.12.11,13:00,13:15,Margareten,15,0,15
2023.12.11,13:15,13:30,Margareten,21,0,21
2023.12.11,13:30,13:45,Margareten,26,0,26
2023.12.11,13:45,14:00,Margareten,23,0,23
2023.12.11,14:00,14:15,Margareten,24,0,24
2023.12.11,14:15,14:30,Margareten,14,0,14
2023.12.11,14:30,14:45,Margareten,22,0,22
2023.12.11,14:45,15:00,Margareten,29,0,29
2023.12.11,15:00,15:15,Margareten,27,0,27
2023.12.11,15:15,15:30,Margareten,20,0,20
2023.12.11,15:30,15:45,Margareten,38,0,38
2023.12.11,15:45,16:00,Margareten,46,0,46
2023.12.11,16:00,16:15,Margareten,31,0,31
2023.12.11,16:15,16:30,Margareten,42,0,42
2023.12.11,16:30,16:45,Margareten,41,0,41
2023.12.11,16:45,17:00,Margareten,34,0,34
2023.12.11,17:00,17:15,Margareten,46,0,46
2023.12.11,17:15,17:30,Margareten,39,0,39
2023.12.11,17:30,17:45,Margareten,38,0,38
2023.12.11,17:45,18:00,Margareten,38,0,38
2023.12.11,18:00,18:15,Margareten,32,0,32
2023.12.11,18:15,18:30,Margareten,38,0,38
2023.12.11,18:30,18:45,Margareten,41,0,41
2023.12.11,18:45,19:00,Margareten,36,0,36
2023.12.11,19:00,19:15,Margareten,25,0,25
2023.12.11,19:15,19:30,Margareten,35,0,35
2023.12.11,19:30,19:45,Margareten,28,0,28
2023.12.11,19:45,20:00,Margareten,26,0,26
2023.12.11,20:00,20:15,Margareten,19,0,19
2023.12.11,20:15,20:30,Margareten,19,0,19
2023.12.11,20:30,20:45,Margareten,8,0,8
2023.12.11,20:45,21:00,Margareten,12,0,12
2023.12.11,21:00,21:15,Margareten,17,0,17
2023.12.11,21:15,21:30,Margareten,14,0,14
2023.12.11,21:30,21:45,Margareten,13,0,13
2023.12.11,21:45,22:00,Margareten,15,0,15
2023.12.11,22:00,22:15,Margareten,11,0,11
2023.12.11,22:15,22:30,Margareten,10,0,10
2023.12.11,22:30,22:45,Margareten,13,0,13
2023.12.11,22:45,23:00,Margareten,6,0,6
2023.12.11,23:00,23:15,Margareten,9,0,9
2023.12.11,23:15,23:30,Margareten,4,0,4
2023.12.11,23:30,23:45,Margareten,3,0,3
2023.12.11,23:45,00:00,Margareten,4,0,4
2023.12.12,00:00,00:15,Margareten,1,0,1
2023.12.12,00:15,00:30,Margareten,0,0,0
2023.12.12,00:30,00:45,Margareten,2,0,2
2023.12.12,00:45,01:00,Margareten,0,0,0
2023.12.12,01:00,01:15,Margareten,1,0,1
2023.12.12,01:15,01:30,Margareten,0,0,0
2023.12.12,01:30,01:45,Margareten,1,0,1
2023.12.12,01:45,02:00,Margareten,1,0,1
2023.12.12,02:00,02:15,Margareten,2,0,2
2023.12.12,02:15,02:30,Margareten,0,0,0
2023.12.12,02:30,02:45,Margareten,0,0,0
2023.12.12,02:45,03:00,Margareten,1,0,1
2023.12.12,03:00,03:15,Margareten,2,0,2
2023.12.12,03:15,03:30,Margareten,0,0,0
2023.12.12,03:30,03:45,Margareten,0,0,0
2023.12.12,03:45,04:00,Margareten,1,0,1
2023.12.12,04:00,04:15,Margareten,1,0,1
2023.12.12,04:15,04:30,Margareten,2,0,2
2023.12.12,04:30,04:45,Margareten,3,0,3
2023.12.12,04:45,05:00,Margareten,2,0,2
2023.12.12,05:00,05:15,Margareten,0,0,0
2023.12.12,05:15,05:30,Margareten,2,0,2
2023.12.12,05:30,05:45,Margareten,5,0,5
2023.12.12,05:45,06:00,Margareten,6,0,6
2023.12.12,06:00,06:15,Margareten,6,0,6
2023.12.12,06:15,06:30,Margareten,11,0,11
2023.12.12,06:30,06:45,Margareten,9,0,9
2023.12.12,06:45,07:00,Margareten,8,0,8
2023.12.12,07:00,07:15,Margareten,19,0,19
2023.12.12,07:15,07:30,Margareten,28,0,28
2023.12.12,07:30,07:45,Margareten,53,0,53
2023.12.12,07:45,08:00,Margareten,60,0,60
2023.12.12,08:00,08:15,Margareten,53,0,53
2023.12.12,08:15,08:30,Margareten,62,0,62
2023.12.12,08:30,08:45,Margareten,49,0,49
2023.12.12,08:45,09:00,Margareten,43,0,43
2023.12.12,09:00,09:15,Margareten,20,0,20
2023.12.12,09:15,09:30,Margareten,30,0,30
2023.12.12,09:30,09:45,Margareten,39,0,39
2023.12.12,09:45,10:00,Margareten,22,0,22
2023.12.12,10:00,10:15,Margareten,19,0,19
2023.12.12,10:15,10:30,Margareten,15,0,15
2023.12.12,10:30,10:45,Margareten,19,0,19
2023.12.12,10:45,11:00,Margareten,20,0,20
2023.12.12,11:00,11:15,Margareten,16,0,16
2023.12.12,11:15,11:30,Margareten,12,0,12
2023.12.12,11:30,11:45,Margareten,16,0,16
2023.12.12,11:45,12:00,Margareten,27,0,27
2023.12.12,12:00,12:15,Margareten,16,0,16
2023.12.12,12:15,12:30,Margareten,24,0,24
2023.12.12,12:30,12:45,Margareten,17,0,17
2023.12.12,12:45,13:00,Margareten,16,0,16
2023.12.12,13:00,13:15,Margareten,12,0,12
2023.12.12,13:15,13:30,Margareten,18,0,18
2023.12.12,13:30,13:45,Margareten,6,0,6
2023.12.12,13:45,14:00,Margareten,16,0,16
2023.12.12,14:00,14:15,Margareten,16,0,16
2023.12.12,14:15,14:30,Margareten,13,0,13
2023.12.12,14:30,14:45,Margareten,20,0,20
2023.12.12,14:45,15:00,Margareten,22,0,22
2023.12.12,15:00,15:15,Margareten,22,0,22
2023.12.12,15:15,15:30,Margareten,21,0,21
2023.12.12,15:30,15:45,Margareten,28,0,28
2023.12.12,15:45,16:00,Margareten,17,0,17
2023.12.12,16:00,16:15,Margareten,29,0,29
2023.12.12,16:15,16:30,Margareten,33,0,33
2023.12.12,16:30,16:45,Margareten,41,0,41
2023.12.12,16:45,17:00,Margareten,38,0,38
2023.12.12,17:00,17:15,Margareten,33,0,33
2023.12.12,17:15,17:30,Margareten,33,0,33
2023.12.12,17:30,17:45,Margareten,32,0,32
2023.12.12,17:45,18:00,Margareten,18,0,18
2023.12.12,18:00,18:15,Margareten,29,0,29
2023.12.12,18:15,18:30,Margareten,33,0,33
2023.12.12,18:30,18:45,Margareten,28,0,28
2023.12.12,18:45,19:00,Margareten,29,0,29
2023.12.12,19:00,19:15,Margareten,30,0,30
2023.12.12,19:15,19:30,Margareten,19,0,19
2023.12.12,19:30,19:45,Margareten,21,0,21
2023.12.12,19:45,20:00,Margareten,17,0,17
2023.12.12,20:00,20:15,Margareten,10,0,10
2023.12.12,20:15,20:30,Margareten,18,0,18
2023.12.12,20:30,20:45,Margareten,9,0,9
2023.12.12,20:45,21:00,Margareten,13,0,13
2023.12.12,21:00,21:15,Margareten,10,0,10
2023.12.12,21:15,21:30,Margareten,12,0,12
2023.12.12,21:30,21:45,Margareten,10,0,10
2023.12.12,21:45,22:00,Margareten,10,0,10
2023.12.12,22:00,22:15,Margareten,10,0,10
2023.12.12,22:15,22:30,Margareten,14,0,14
2023.12.12,22:30,22:45,Margareten,6,0,6
2023.12.12,22:45,23:00,Margareten,8,0,8
2023.12.12,23:00,23:15,Margareten,9,0,9
2023.12.12,23:15,23:30,Margareten,10,0,10
2023.12.12,23:30,23:45,Margareten,4,0,4
2023.12.12,23:45,00:00,Margareten,3,0,3
2023.12.13,00:00,00:15,Margareten,1,0,1
2023.12.13,00:15,00:30,Margareten,2,0,2
2023.12.13,00:30,00:45,Margareten,0,0,0
2023.12.13,00:45,01:00,Margareten,0,0,0
2023.12.13,01:00,01:15,Margareten,3,0,3
2023.12.13,01:15,01:30,Margareten,1,0,1
2023.12.13,01:30,01:45,Margareten,1,0,1
2023.12.13,01:45,02:00,Margareten,2,0,2
2023.12.13,02:00,02:15,Margareten,0,0,0
2023.12.13,02:15,02:30,Margareten,0,0,0
2023.12.13,02:30,02:45,Margareten,0,0,0
2023.12.13,02:45,03:00,Margareten,0,0,0
2023.12.13,03:00,03:15,Margareten,0,0,0
2023.12.13,03:15,03:30,Margareten,0,0,0
2023.12.13,03:30,03:45,Margareten,0,0,0
2023.12.13,03:45,04:00,Margareten,0,0,0
2023.12.13,04:00,04:15,Margareten,0,0,0
2023.12.13,04:15,04:30,Margareten,1,0,1
2023.12.13,04:30,04:45,Margareten,0,0,0
2023.12.13,04:45,05:00,Margareten,1,0,1
2023.12.13,05:00,05:15,Margareten,0,0,0
2023.12.13,05:15,05:30,Margareten,2,0,2
2023.12.13,05:30,05:45,Margareten,3,0,3
