Date,Total,MinTemp,MaxTemp,RainfallVolume,AvgTemp,DayOfWeek,Month,Year
2021-03-17,2893.0,0.2,3.8,0.9,2.0,3,3,2021
2021-03-18,3031.0,-1.1,4.4,0.8,1.6,4,3,2021
2021-03-19,2706.0,-1.5,4.7,1.6,1.6,5,3,2021
2021-03-20,1566.0,-3.0,0.6,0.0,-1.2,6,3,2021
2021-03-21,1449.0,-1.7,1.6,0.0,-0.0,7,3,2021
2021-03-22,3077.0,1.1,3.9,0.1,2.5,1,3,2021
2021-03-23,4087.0,-0.2,6.7,0.0,3.2,2,3,2021
2021-03-24,5741.0,-1.4,14.0,0.0,6.3,3,3,2021
2021-03-25,6634.0,3.7,16.6,0.0,10.2,4,3,2021
2021-03-26,6975.0,3.9,18.5,0.0,11.2,5,3,2021
2021-03-27,2632.0,5.1,10.7,1.2,7.9,6,3,2021
2021-03-28,6042.0,3.4,14.8,0.0,9.1,7,3,2021
2021-03-29,6756.0,4.6,19.6,0.0,12.1,1,3,2021
2021-03-30,8069.0,3.8,21.8,0.0,12.8,2,3,2021
2021-03-31,8440.0,5.0,22.7,0.0,13.8,3,3,2021
2021-04-01,7089.0,10.5,23.3,0.3,16.9,4,4,2021
2021-04-02,3943.0,4.7,13.9,0.0,9.3,5,4,2021
2021-04-03,2580.0,2.9,7.8,0.0,5.4,6,4,2021
2021-04-04,3430.0,0.1,11.4,0.0,5.8,7,4,2021
2021-04-05,2266.0,-2.5,15.1,4.4,6.3,1,4,2021
2021-04-06,2236.0,-2.9,2.5,2.7,-0.2,2,4,2021
2021-04-07,2077.0,-2.2,3.5,3.8,0.6,3,4,2021
2021-04-08,2758.0,-0.7,6.5,0.0,2.9,4,4,2021
2021-04-09,5513.0,-0.1,17.0,0.0,8.4,5,4,2021
2021-04-10,6659.0,6.5,17.8,0.0,12.2,6,4,2021
2021-04-11,7815.0,7.9,20.3,0.8,14.1,7,4,2021
2021-04-12,2144.0,0.8,9.5,7.3,5.2,1,4,2021
2021-04-13,3079.0,0.3,5.9,0.2,3.1,2,4,2021
2021-04-14,4072.0,-0.6,7.1,0.1,3.2,3,4,2021
2021-04-15,4322.0,-1.5,7.5,0.1,3.0,4,4,2021
2021-04-16,4752.0,-1.6,7.7,0.0,3.0,5,4,2021
2021-04-17,2856.0,0.4,6.9,0.2,3.6,6,4,2021
2021-04-18,2286.0,2.8,7.3,0.9,5.0,7,4,2021
2021-04-19,3590.0,3.5,12.0,4.6,7.8,1,4,2021
2021-04-20,4260.0,5.6,13.7,0.0,9.6,2,4,2021
2021-04-21,6787.0,3.2,17.0,0.0,10.1,3,4,2021
2021-04-22,5448.0,3.8,14.4,0.0,9.1,4,4,2021
2021-04-23,7516.0,1.1,15.5,0.0,8.3,5,4,2021
2021-04-24,8524.0,2.1,18.6,0.0,10.4,6,4,2021
2021-04-25,7979.0,4.8,15.7,0.0,10.2,7,4,2021
2021-04-26,6323.0,3.0,15.0,0.0,9.0,1,4,2021
2021-04-27,6904.0,2.9,16.9,0.0,9.9,2,4,2021
2021-04-28,7830.0,4.2,20.0,0.0,12.1,3,4,2021
2021-04-29,4350.0,9.2,15.5,3.5,12.4,4,4,2021
2021-04-30,4556.0,6.6,19.6,9.5,13.1,5,4,2021
2021-05-01,3478.0,6.5,12.3,24.4,9.4,6,5,2021
2021-05-02,1413.0,3.9,10.6,3.9,7.2,7,5,2021
2021-05-03,4893.0,4.3,13.3,0.0,8.8,1,5,2021
2021-05-04,5869.0,5.5,17.4,2.9,11.4,2,5,2021
2021-05-05,2810.0,4.4,12.1,6.9,8.2,3,5,2021
2021-05-06,3497.0,5.6,12.1,15.9,8.8,4,5,2021
2021-05-07,3023.0,2.1,10.6,5.5,6.4,5,5,2021
2021-05-08,7528.0,1.8,18.8,0.0,10.3,6,5,2021
2021-05-09,9583.0,9.4,27.7,0.0,18.6,7,5,2021
2021-05-10,9273.0,14.5,30.0,0.0,22.2,1,5,2021
2021-05-11,5549.0,9.8,18.0,14.2,13.9,2,5,2021
2021-05-12,1944.0,8.8,10.8,15.3,9.8,3,5,2021
2021-05-13,2115.0,8.4,13.0,7.2,10.7,4,5,2021
2021-05-14,7010.0,6.4,17.5,1.3,12.0,5,5,2021
2021-05-15,4888.0,7.7,16.6,3.2,12.2,6,5,2021
2021-05-16,4611.0,6.6,18.2,1.6,12.4,7,5,2021
2021-05-17,4013.0,8.4,15.9,6.0,12.2,1,5,2021
2021-05-18,4339.0,8.1,14.5,5.7,11.3,2,5,2021
2021-05-19,3643.0,7.1,13.0,5.5,10.0,3,5,2021
2021-05-20,5415.0,6.7,15.2,0.6,11.0,4,5,2021
2021-05-21,3945.0,7.5,16.9,15.6,12.2,5,5,2021
2021-05-22,6207.0,6.8,17.6,3.0,12.2,6,5,2021
2021-05-23,3820.0,6.6,15.5,5.7,11.0,7,5,2021
2021-05-24,3658.0,7.8,19.1,7.5,13.4,1,5,2021
2021-05-25,4604.0,7.8,15.1,0.0,11.4,2,5,2021
2021-05-26,4676.0,8.1,16.2,8.7,12.1,3,5,2021
2021-05-27,3937.0,7.8,15.4,1.4,11.6,4,5,2021
2021-05-28,6294.0,7.3,17.0,0.0,12.2,5,5,2021
2021-05-29,6713.0,7.5,18.2,0.0,12.8,6,5,2021
2021-05-30,7494.0,5.7,17.8,0.0,11.8,7,5,2021
2021-05-31,6993.0,5.8,18.5,0.0,12.2,1,5,2021
2021-06-01,8359.0,6.3,21.9,0.0,14.1,2,6,2021
2021-06-02,8545.0,7.0,24.9,0.0,16.0,3,6,2021
2021-06-03,8915.0,10.8,26.8,0.0,18.8,4,6,2021
2021-06-04,5522.0,12.6,27.1,1.2,19.8,5,6,2021
2021-06-05,5082.0,12.8,23.2,40.0,18.0,6,6,2021
2021-06-06,1604.0,12.8,17.3,8.1,15.0,7,6,2021
2021-06-07,5507.0,14.0,23.2,0.0,18.6,1,6,2021
2021-06-08,8213.0,13.3,25.9,0.0,19.6,2,6,2021
2021-06-09,7233.0,13.4,25.4,1.2,19.4,3,6,2021
2021-06-10,7420.0,14.3,25.4,0.0,19.8,4,6,2021
2021-06-11,9160.0,14.7,25.7,0.0,20.2,5,6,2021
2021-06-12,8397.0,16.0,27.0,0.3,21.5,6,6,2021
2021-06-13,9141.0,12.5,23.1,0.0,17.8,7,6,2021
2021-06-14,9231.0,10.9,25.7,0.0,18.3,1,6,2021
2021-06-15,10172.0,11.2,28.1,0.0,19.6,2,6,2021
2021-06-16,10423.0,14.0,29.6,0.0,21.8,3,6,2021
2021-06-17,10514.0,14.7,31.6,0.0,23.2,4,6,2021
2021-06-18,10088.0,16.0,32.3,0.0,24.2,5,6,2021
2021-06-19,8712.0,20.1,31.6,0.0,25.8,6,6,2021
2021-06-20,7363.0,19.8,28.6,0.0,24.2,7,6,2021
2021-06-21,8104.0,15.6,29.2,35.4,22.4,1,6,2021
2021-06-22,6702.0,16.3,25.7,46.4,21.0,2,6,2021
2021-06-23,6860.0,13.5,25.9,45.9,19.7,3,6,2021
2021-06-24,6310.0,13.7,23.3,7.8,18.5,4,6,2021
2021-06-25,6765.0,13.9,22.5,0.0,18.2,5,6,2021
2021-06-26,8861.0,12.7,24.9,0.0,18.8,6,6,2021
2021-06-27,8274.0,13.6,27.5,0.0,20.6,7,6,2021
2021-06-28,8912.0,16.9,29.9,7.8,23.4,1,6,2021
2021-06-29,5417.0,12.9,26.1,31.4,19.5,2,6,2021
2021-06-30,5548.0,12.0,18.3,4.9,15.2,3,6,2021
2021-07-01,4345.0,11.6,16.8,3.8,14.2,4,7,2021
2021-07-02,7363.0,12.7,22.6,0.0,17.6,5,7,2021
2021-07-03,8985.0,11.7,25.1,3.4,18.4,6,7,2021
2021-07-04,4173.0,14.7,22.9,11.1,18.8,7,7,2021
2021-07-05,7433.0,13.9,22.4,0.0,18.2,1,7,2021
2021-07-06,8597.0,15.4,31.5,16.5,23.4,2,7,2021
2021-07-07,6490.0,16.7,20.5,1.8,18.6,3,7,2021
2021-07-08,4422.0,14.7,20.1,21.6,17.4,4,7,2021
2021-07-09,4013.0,13.1,19.0,6.7,16.0,5,7,2021
2021-07-10,8763.0,11.0,24.6,3.8,17.8,6,7,2021
2021-07-11,3745.0,13.1,20.5,1.9,16.8,7,7,2021
2021-07-12,9660.0,11.9,26.2,0.0,19.0,1,7,2021
2021-07-13,5439.0,13.7,21.9,8.8,17.8,2,7,2021
2021-07-14,5755.0,13.3,19.8,0.2,16.6,3,7,2021
2021-07-15,5100.0,13.8,19.4,1.0,16.6,4,7,2021
2021-07-16,7149.0,14.1,24.0,0.3,19.0,5,7,2021
2021-07-17,3236.0,16.3,20.8,6.0,18.6,6,7,2021
2021-07-18,4874.0,16.2,24.4,1.3,20.3,7,7,2021
2021-07-19,8954.0,14.8,26.5,0.0,20.6,1,7,2021
2021-07-20,10001.0,14.3,24.4,0.0,19.4,2,7,2021
2021-07-21,10228.0,12.8,26.0,0.0,19.4,3,7,2021
2021-07-22,9869.0,13.3,27.2,0.0,20.2,4,7,2021
2021-07-23,9371.0,16.2,28.6,0.0,22.4,5,7,2021
2021-07-24,6405.0,15.0,27.2,7.8,21.1,6,7,2021
2021-07-25,4760.0,15.8,23.5,0.2,19.6,7,7,2021
2021-07-26,6107.0,16.7,27.0,8.6,21.8,1,7,2021
2021-07-27,8881.0,15.2,26.4,5.9,20.8,2,7,2021
2021-07-28,5593.0,16.7,20.4,10.1,18.5,3,7,2021
2021-07-29,10006.0,15.4,26.4,0.0,20.9,4,7,2021
2021-07-30,8623.0,14.9,28.9,4.0,21.9,5,7,2021
2021-07-31,5772.0,16.7,22.9,16.4,19.8,6,7,2021
2021-08-01,1958.0,13.1,17.5,7.8,15.3,7,8,2021
2021-08-02,6973.0,12.6,21.9,1.7,17.2,1,8,2021
2021-08-03,6427.0,12.4,23.2,1.9,17.8,2,8,2021
2021-08-04,4579.0,13.4,18.3,17.4,15.8,3,8,2021
2021-08-05,4280.0,12.9,22.0,7.5,17.4,4,8,2021
2021-08-06,5899.0,12.7,23.8,1.2,18.2,5,8,2021
2021-08-07,5210.0,13.5,25.8,7.3,19.6,6,8,2021
2021-08-08,3048.0,14.5,19.9,0.3,17.2,7,8,2021
2021-08-09,6998.0,12.9,24.1,0.0,18.5,1,8,2021
2021-08-10,8832.0,12.9,27.8,0.0,20.4,2,8,2021
2021-08-11,9196.0,15.1,27.9,0.0,21.5,3,8,2021
2021-08-12,8893.0,15.0,30.0,0.0,22.5,4,8,2021
2021-08-13,7686.0,18.0,31.2,0.0,24.6,5,8,2021
2021-08-14,7378.0,18.9,30.7,0.0,24.8,6,8,2021
2021-08-15,5520.0,18.8,30.6,11.7,24.7,7,8,2021
2021-08-16,2746.0,11.7,21.8,20.5,16.8,1,8,2021
2021-08-17,5899.0,10.2,19.0,3.0,14.6,2,8,2021
2021-08-18,5360.0,11.6,19.8,0.0,15.7,3,8,2021
2021-08-19,6443.0,15.2,22.6,0.0,18.9,4,8,2021
2021-08-20,6699.0,14.5,24.7,0.0,19.6,5,8,2021
2021-08-21,7291.0,12.9,27.4,1.3,20.2,6,8,2021
2021-08-22,2982.0,14.7,23.5,12.7,19.1,7,8,2021
2021-08-23,3973.0,13.3,19.8,4.7,16.6,1,8,2021
2021-08-24,3863.0,12.0,17.4,0.0,14.7,2,8,2021
2021-08-25,7163.0,11.0,19.8,0.0,15.4,3,8,2021
2021-08-26,3674.0,11.8,15.6,5.8,13.7,4,8,2021
2021-08-27,3451.0,10.7,17.5,5.2,14.1,5,8,2021
2021-08-28,1989.0,10.5,15.6,6.0,13.0,6,8,2021
2021-08-29,1935.0,10.4,15.9,21.9,13.2,7,8,2021
2021-08-30,1604.0,12.3,16.1,15.8,14.2,1,8,2021
2021-08-31,3436.0,12.7,18.1,3.5,15.4,2,8,2021
2021-09-01,6358.0,9.5,20.2,0.0,14.8,3,9,2021
2021-09-02,7031.0,7.8,22.1,0.0,15.0,4,9,2021
2021-09-03,7108.0,9.1,23.2,0.0,16.2,5,9,2021
2021-09-04,7173.0,9.1,24.0,0.0,16.6,6,9,2021
2021-09-05,7287.0,9.5,24.1,0.0,16.8,7,9,2021
2021-09-06,7035.0,9.5,24.4,0.0,17.0,1,9,2021
2021-09-07,7538.0,10.0,24.7,0.0,17.4,2,9,2021
2021-09-08,8241.0,9.4,25.9,0.0,17.6,3,9,2021
2021-09-09,8357.0,12.9,26.8,0.0,19.8,4,9,2021
2021-09-10,6574.0,13.9,26.1,3.6,20.0,5,9,2021
2021-09-11,4278.0,13.9,21.6,0.6,17.8,6,9,2021
2021-09-12,6737.0,12.9,24.0,0.0,18.4,7,9,2021
2021-09-13,6943.0,13.5,24.5,0.0,19.0,1,9,2021
2021-09-14,8672.0,12.9,27.3,0.0,20.1,2,9,2021
2021-09-15,6244.0,15.0,22.3,11.3,18.6,3,9,2021
2021-09-16,3415.0,12.8,22.4,5.4,17.6,4,9,2021
2021-09-17,5721.0,9.6,17.5,0.0,13.6,5,9,2021
2021-09-18,6704.0,7.9,21.1,0.0,14.5,6,9,2021
2021-09-19,4862.0,9.3,18.7,0.0,14.0,7,9,2021
2021-09-20,4848.0,8.3,15.5,0.1,11.9,1,9,2021
2021-09-21,6047.0,8.3,15.8,0.0,12.0,2,9,2021
2021-09-22,6438.0,6.7,16.6,0.0,11.6,3,9,2021
2021-09-23,7468.0,6.6,21.8,0.0,14.2,4,9,2021
2021-09-24,7137.0,11.1,22.1,0.0,16.6,5,9,2021
2021-09-25,7044.0,10.7,25.0,0.0,17.8,6,9,2021
2021-09-26,5295.0,14.6,25.3,17.8,20.0,7,9,2021
2021-09-27,5742.0,13.9,22.5,0.0,18.2,1,9,2021
2021-09-28,5986.0,12.7,16.7,0.1,14.7,2,9,2021
2021-09-29,5182.0,11.0,19.5,0.9,15.2,3,9,2021
2021-09-30,6660.0,7.2,16.1,0.0,11.6,4,9,2021
2021-10-01,6673.0,5.2,21.0,0.0,13.1,5,10,2021
2021-10-02,6199.0,10.0,23.0,0.0,16.5,6,10,2021
2021-10-03,6884.0,9.4,27.5,0.0,18.4,7,10,2021
2021-10-04,5608.0,11.2,14.7,1.8,13.0,1,10,2021
2021-10-05,4041.0,10.7,14.6,6.1,12.6,2,10,2021
2021-10-06,4987.0,7.5,15.0,0.1,11.2,3,10,2021
2021-10-07,5453.0,7.5,11.9,0.6,9.7,4,10,2021
2021-10-08,5044.0,7.2,14.9,0.1,11.0,5,10,2021
2021-10-09,4671.0,5.1,14.2,0.0,9.6,6,10,2021
2021-10-10,4756.0,1.9,13.2,0.0,7.6,7,10,2021
2021-10-11,5679.0,2.2,13.7,1.7,8.0,1,10,2021
2021-10-12,3864.0,6.1,9.6,14.9,7.8,2,10,2021
2021-10-13,5043.0,4.1,10.8,0.2,7.4,3,10,2021
2021-10-14,5285.0,3.8,11.6,0.0,7.7,4,10,2021
2021-10-15,5761.0,2.3,16.4,0.0,9.4,5,10,2021
2021-10-16,5232.0,4.3,14.8,0.0,9.6,6,10,2021
2021-10-17,5271.0,2.2,13.6,0.0,7.9,7,10,2021
2021-10-18,5595.0,4.3,12.7,0.0,8.5,1,10,2021
2021-10-19,5719.0,3.5,15.5,0.1,9.5,2,10,2021
2021-10-20,7474.0,8.0,21.8,0.0,14.9,3,10,2021
2021-10-21,4447.0,10.9,16.4,3.0,13.6,4,10,2021
2021-10-22,4178.0,4.6,11.3,0.3,8.0,5,10,2021
2021-10-23,4303.0,4.0,12.2,0.0,8.1,6,10,2021
2021-10-24,4500.0,0.7,14.1,0.0,7.4,7,10,2021
2021-10-25,5120.0,1.3,11.5,0.0,6.4,1,10,2021
2021-10-26,5337.0,3.3,13.6,0.0,8.4,2,10,2021
2021-10-27,6028.0,3.2,15.0,0.0,9.1,3,10,2021
2021-10-28,5753.0,3.0,14.9,0.0,9.0,4,10,2021
2021-10-29,4801.0,1.8,9.1,0.0,5.4,5,10,2021
2021-10-30,3596.0,0.8,13.5,0.0,7.2,6,10,2021
2021-10-31,4456.0,5.3,19.1,0.0,12.2,7,10,2021
2021-11-01,1090.0,6.0,11.5,15.2,8.8,1,11,2021
2021-11-02,4038.0,4.7,11.9,0.1,8.3,2,11,2021
2021-11-03,4129.0,2.6,8.9,8.2,5.8,3,11,2021
2021-11-04,3496.0,3.7,7.1,0.3,5.4,4,11,2021
2021-11-05,3863.0,1.9,8.6,0.0,5.2,5,11,2021
2021-11-06,3340.0,0.4,10.1,0.0,5.2,6,11,2021
2021-11-07,3113.0,0.1,11.3,1.2,5.7,7,11,2021
2021-11-08,4848.0,0.2,9.1,0.0,4.6,1,11,2021
2021-11-09,5136.0,0.0,8.3,0.0,4.2,2,11,2021
2021-11-10,4899.0,-0.5,8.4,0.0,4.0,3,11,2021
2021-11-11,5232.0,0.3,10.6,0.0,5.4,4,11,2021
2021-11-12,4002.0,0.4,3.9,0.0,2.2,5,11,2021
2021-11-13,1942.0,2.0,7.5,5.0,4.8,6,11,2021
2021-11-14,1937.0,4.3,7.3,0.2,5.8,7,11,2021
2021-11-15,4170.0,3.7,4.9,0.0,4.3,1,11,2021
2021-11-16,4495.0,3.6,4.5,0.0,4.0,2,11,2021
2021-11-17,4214.0,3.2,5.5,0.0,4.4,3,11,2021
2021-11-18,4708.0,3.1,8.4,0.1,5.8,4,11,2021
2021-11-19,4394.0,1.2,9.5,0.0,5.4,5,11,2021
2021-11-20,2841.0,2.1,7.2,0.0,4.6,6,11,2021
2021-11-21,3139.0,-0.4,6.9,0.1,3.2,7,11,2021
2021-11-22,3465.0,2.3,4.5,2.8,3.4,1,11,2021
2021-11-23,4292.0,-0.5,4.7,0.0,2.1,2,11,2021
2021-11-24,4286.0,-1.2,0.1,0.0,-0.5,3,11,2021
2021-11-25,4037.0,-1.6,0.2,0.0,-0.7,4,11,2021
2021-11-26,2929.0,-1.6,1.0,0.5,-0.3,5,11,2021
2021-11-27,1851.0,0.3,4.1,0.2,2.2,6,11,2021
2021-11-28,1277.0,-0.2,2.0,2.5,0.9,7,11,2021
2021-11-29,2950.0,-0.9,1.1,1.2,0.1,1,11,2021
2021-11-30,2461.0,-0.6,5.0,0.7,2.2,2,11,2021
2021-12-01,3441.0,4.6,10.0,1.6,7.3,3,12,2021
2021-12-02,3435.0,-0.8,6.7,4.3,3.0,4,12,2021
2021-12-03,3156.0,-1.6,1.6,3.2,0.0,5,12,2021
2021-12-04,1448.0,-1.0,8.5,9.1,3.8,6,12,2021
2021-12-05,1528.0,0.1,3.8,2.8,2.0,7,12,2021
2021-12-06,3152.0,-0.1,1.6,1.6,0.8,1,12,2021
2021-12-07,3234.0,-1.6,4.0,0.0,1.2,2,12,2021
2021-12-08,3256.0,-2.2,1.3,5.1,-0.5,3,12,2021
2021-12-09,2387.0,0.3,1.7,3.6,1.0,4,12,2021
2021-12-10,2616.0,-1.8,2.4,3.9,0.3,5,12,2021
2021-12-11,1365.0,0.0,2.4,0.4,1.2,6,12,2021
2021-12-12,1698.0,0.7,4.7,2.4,2.7,7,12,2021
2021-12-13,3224.0,2.6,5.5,0.1,4.0,1,12,2021
2021-12-14,3854.0,0.3,5.9,0.2,3.1,2,12,2021
2021-12-15,3886.0,3.0,4.9,0.2,4.0,3,12,2021
2021-12-16,3855.0,1.4,4.8,0.1,3.1,4,12,2021
2021-12-17,3731.0,1.2,6.2,0.0,3.7,5,12,2021
2021-12-18,2131.0,-0.8,1.3,0.0,0.2,6,12,2021
2021-12-19,1981.0,-1.8,3.0,0.2,0.6,7,12,2021
2021-12-20,3443.0,-2.0,3.7,0.0,0.8,1,12,2021
2021-12-21,3365.0,-5.1,-0.1,0.0,-2.6,2,12,2021
2021-12-22,3024.0,-6.6,-1.6,0.0,-4.1,3,12,2021
2021-12-23,2084.0,-7.5,9.0,1.7,0.8,4,12,2021
2021-12-24,506.0,7.0,9.6,5.5,8.3,5,12,2021
2021-12-25,504.0,2.0,9.7,7.9,5.8,6,12,2021
2021-12-26,451.0,1.5,4.6,2.2,3.0,7,12,2021
2021-12-27,1752.0,2.1,9.4,3.2,5.8,1,12,2021
2021-12-28,1141.0,3.7,9.8,9.4,6.8,2,12,2021
2021-12-29,1783.0,6.9,11.2,11.0,9.0,3,12,2021
2021-12-30,1779.0,10.9,13.9,0.7,12.4,4,12,2021
2021-12-31,2453.0,10.3,15.6,0.0,13.0,5,12,2021
2022-01-01,2186.0,3.2,13.4,0.0,8.3,6,1,2022
2022-01-02,2701.0,1.9,15.8,0.0,8.8,7,1,2022
2022-01-03,2547.0,8.7,11.5,0.7,10.1,1,1,2022
2022-01-04,2157.0,3.7,16.5,10.3,10.1,2,1,2022
2022-01-05,1948.0,0.3,3.9,1.2,2.1,3,1,2022
2022-01-06,1297.0,-1.8,2.7,0.4,0.5,4,1,2022
2022-01-07,1850.0,-4.0,1.4,2.2,-1.3,5,1,2022
2022-01-08,1037.0,-1.4,2.4,2.9,0.5,6,1,2022
2022-01-09,1112.0,0.7,4.3,0.7,2.5,7,1,2022
2022-01-10,3035.0,0.8,2.3,0.0,1.5,1,1,2022
2022-01-11,3564.0,-1.6,2.6,0.0,0.5,2,1,2022
2022-01-12,3455.0,-3.5,-1.1,0.0,-2.3,3,1,2022
2022-01-13,3617.0,-4.0,1.3,0.0,-1.4,4,1,2022
2022-01-14,3520.0,-4.5,8.6,0.0,2.0,5,1,2022
2022-01-15,1898.0,-3.5,-0.1,0.0,-1.8,6,1,2022
2022-01-16,2501.0,-1.8,5.1,0.1,1.6,7,1,2022
2022-01-17,3373.0,1.4,5.6,0.2,3.5,1,1,2022
2022-01-18,3690.0,-0.5,4.2,0.0,1.8,2,1,2022
2022-01-19,3966.0,-2.5,7.1,0.9,2.3,3,1,2022
2022-01-20,2819.0,-1.5,3.2,3.0,0.8,4,1,2022
2022-01-21,2253.0,-2.2,1.1,0.8,-0.6,5,1,2022
2022-01-22,813.0,-0.8,1.3,2.6,0.2,6,1,2022
2022-01-23,1161.0,-1.4,4.0,0.0,1.3,7,1,2022
2022-01-24,3067.0,-2.3,3.1,0.0,0.4,1,1,2022
2022-01-25,3529.0,-2.0,4.3,0.0,1.2,2,1,2022
2022-01-26,3755.0,-2.6,4.3,0.0,0.8,3,1,2022
2022-01-27,3827.0,-2.1,7.6,1.4,2.8,4,1,2022
2022-01-28,2495.0,0.7,3.5,1.9,2.1,5,1,2022
2022-01-29,1974.0,0.7,7.2,0.0,4.0,6,1,2022
2022-01-30,2006.0,1.9,7.7,0.3,4.8,7,1,2022
2022-01-31,2581.0,1.0,4.2,4.1,2.6,1,1,2022
2022-02-01,2537.0,0.1,3.3,3.0,1.7,2,2,2022
2022-02-02,2817.0,2.9,6.4,3.6,4.6,3,2,2022
2022-02-03,3687.0,2.6,9.7,0.0,6.1,4,2,2022
2022-02-04,3433.0,1.8,7.7,0.8,4.8,5,2,2022
2022-02-05,2872.0,0.7,6.9,0.0,3.8,6,2,2022
2022-02-06,1561.0,1.4,7.4,6.7,4.4,7,2,2022
2022-02-07,2617.0,0.5,6.0,0.0,3.2,1,2,2022
2022-02-08,3746.0,-0.3,9.2,0.0,4.4,2,2,2022
2022-02-09,4574.0,0.8,11.8,0.0,6.3,3,2,2022
2022-02-10,4587.0,1.2,13.3,3.1,7.2,4,2,2022
2022-02-11,2746.0,-0.1,6.4,1.8,3.2,5,2,2022
2022-02-12,3024.0,-3.0,6.3,0.0,1.6,6,2,2022
2022-02-13,3764.0,-1.7,11.7,0.0,5.0,7,2,2022
2022-02-14,4077.0,1.4,14.7,0.4,8.0,1,2,2022
2022-02-15,3200.0,2.5,6.5,0.8,4.5,2,2,2022
2022-02-16,3409.0,1.8,11.4,0.8,6.6,3,2,2022
2022-02-17,2635.0,7.2,12.6,5.6,9.9,4,2,2022
2022-02-18,3525.0,6.4,15.5,0.2,11.0,5,2,2022
2022-02-19,2954.0,3.3,8.2,0.0,5.8,6,2,2022
2022-02-20,2219.0,2.5,10.4,0.0,6.4,7,2,2022
2022-02-21,2766.0,1.0,10.4,1.7,5.7,1,2,2022
2022-02-22,3398.0,1.8,7.7,1.4,4.8,2,2,2022
2022-02-23,4214.0,1.6,10.9,0.0,6.2,3,2,2022
2022-02-24,4765.0,-0.1,14.3,1.2,7.1,4,2,2022
2022-02-25,3475.0,0.9,5.5,0.2,3.2,5,2,2022
2022-02-26,2231.0,-1.1,4.4,0.0,1.6,6,2,2022
2022-02-27,2513.0,-2.1,6.1,0.0,2.0,7,2,2022
2022-02-28,3436.0,-3.3,6.3,0.0,1.5,1,2,2022
2022-03-01,3569.0,-4.0,7.4,0.0,1.7,2,3,2022
2022-03-02,3372.0,-3.8,5.8,0.0,1.0,3,3,2022
2022-03-03,3814.0,-3.8,9.2,0.0,2.7,4,3,2022
2022-03-04,3450.0,-3.7,6.3,0.0,1.3,5,3,2022
2022-03-05,2434.0,-4.5,5.0,0.0,0.2,6,3,2022
2022-03-06,2617.0,-3.5,4.8,0.0,0.6,7,3,2022
2022-03-07,3518.0,-3.1,1.6,0.0,-0.8,1,3,2022
2022-03-08,4082.0,-4.3,7.4,0.0,1.6,2,3,2022
2022-03-09,4614.0,-3.9,11.9,0.0,4.0,3,3,2022
2022-03-10,4731.0,-2.6,12.3,0.0,4.9,4,3,2022
2022-03-11,4369.0,-2.4,10.1,0.0,3.8,5,3,2022
2022-03-12,4261.0,-2.2,12.9,0.0,5.4,6,3,2022
2022-03-13,4712.0,-2.0,15.3,0.0,6.6,7,3,2022
2022-03-14,5238.0,1.6,15.1,0.0,8.4,1,3,2022
2022-03-15,4311.0,3.9,11.9,3.3,7.9,2,3,2022
2022-03-16,4550.0,4.6,10.3,0.0,7.4,3,3,2022
2022-03-17,4981.0,3.3,9.2,0.0,6.2,4,3,2022
2022-03-18,4723.0,4.2,11.8,0.0,8.0,5,3,2022
2022-03-19,4425.0,1.0,10.3,0.0,5.6,6,3,2022
2022-03-20,5006.0,0.3,14.5,0.0,7.4,7,3,2022
2022-03-21,5275.0,-1.0,14.4,0.0,6.7,1,3,2022
2022-03-22,6039.0,-0.6,16.3,0.0,7.8,2,3,2022
2022-03-23,6449.0,0.8,18.6,0.0,9.7,3,3,2022
2022-03-24,6705.0,2.3,19.4,0.0,10.8,4,3,2022
2022-03-25,6455.0,2.8,18.5,0.0,10.6,5,3,2022
2022-03-26,6639.0,3.0,18.2,0.0,10.6,6,3,2022
2022-03-27,6755.0,1.8,19.2,0.0,10.5,7,3,2022
2022-03-28,7003.0,3.8,20.4,0.0,12.1,1,3,2022
2022-03-29,6247.0,8.5,17.4,0.0,13.0,2,3,2022
2022-03-30,4474.0,7.5,11.9,0.7,9.7,3,3,2022
2022-03-31,4240.0,6.0,10.4,12.0,8.2,4,3,2022
2022-04-01,2399.0,0.2,6.3,10.0,3.2,5,4,2022
2022-04-02,1053.0,-1.5,0.3,7.4,-0.6,6,4,2022
2022-04-03,1225.0,-1.7,2.3,0.1,0.3,7,4,2022
2022-04-04,4049.0,-3.1,7.4,0.9,2.2,1,4,2022
2022-04-05,3162.0,2.9,9.6,2.6,6.2,2,4,2022
2022-04-06,5567.0,7.5,17.1,0.0,12.3,3,4,2022
2022-04-07,4388.0,8.5,15.6,6.7,12.0,4,4,2022
2022-04-08,2657.0,6.1,15.0,6.4,10.6,5,4,2022
2022-04-09,2629.0,1.2,13.2,0.0,7.2,6,4,2022
2022-04-10,2157.0,1.7,8.3,0.1,5.0,7,4,2022
2022-04-11,5035.0,0.2,14.7,0.0,7.4,1,4,2022
2022-04-12,6722.0,2.9,19.7,0.0,11.3,2,4,2022
2022-04-13,6876.0,5.1,21.3,0.0,13.2,3,4,2022
2022-04-14,6128.0,8.5,22.7,3.9,15.6,4,4,2022
2022-04-15,4081.0,8.1,19.2,0.0,13.6,5,4,2022
